Time,Humidity(%)
2024-10-30 15:38:40,76
2024-10-30 15:58:40,76.4
2024-10-30 15:58:43,76.4
2024-10-30 16:18:40,77.1
2024-10-30 16:18:43,77.1
2024-10-30 16:38:43,77.7
2024-10-30 16:58:40,78.9
2024-10-30 17:18:40,80.2
2024-10-30 17:18:43,80.2
2024-10-30 17:38:40,81.7
2024-10-30 17:58:40,82.7
2024-10-30 18:18:40,83.4
2024-10-30 18:18:43,83.4
2024-10-30 18:38:40,84.8
2024-10-30 18:38:43,84.8
2024-10-30 18:58:40,86.2
2024-10-30 18:58:43,86.2
2024-10-30 19:18:40,87.7
2024-10-30 19:18:43,87.7
2024-10-30 19:38:40,87.5
2024-10-30 19:38:43,87.5
2024-10-30 19:58:43,88.9
2024-10-30 20:38:40,90.3
2024-10-30 20:38:43,90.3
2024-10-30 20:58:40,90.9
2024-10-30 20:58:43,90.9
2024-10-30 21:18:43,91.8
2024-10-30 21:38:40,92.8
2024-10-30 21:38:43,92.8
2024-10-30 21:58:40,91.7
2024-10-30 21:58:43,91.7
2024-10-30 22:18:40,93
2024-10-30 22:18:43,93
2024-10-30 22:38:43,93.8
2024-10-30 22:58:40,93.4
2024-10-30 22:58:43,93.4
2024-10-30 23:18:40,93.7
2024-10-30 23:18:43,93.7
2024-10-30 23:38:40,94.5
2024-10-30 23:38:43,94.5
2024-10-30 23:58:40,93.5
2024-10-30 23:58:43,93.5
2024-10-31 00:18:40,93.5
2024-10-31 00:18:43,93.5
2024-10-31 00:38:40,94
2024-10-31 00:38:43,94
2024-10-31 00:58:43,93.8
2024-10-31 01:18:43,93.3
2024-10-31 01:38:40,93.5
2024-10-31 01:38:43,93.5
2024-10-31 01:58:40,94.7
2024-10-31 01:58:43,94.7
2024-10-31 02:18:43,94.5
2024-10-31 02:58:40,94.1
2024-10-31 03:18:40,94.5
2024-10-31 03:38:40,94.9
2024-10-31 03:58:40,94.9
2024-10-31 04:18:40,95.4
2024-10-31 04:38:40,94.9
2024-10-31 04:58:40,94
2024-10-31 05:38:40,94.5
2024-10-31 05:58:40,94.5
2024-10-31 06:18:40,94.8
2024-10-31 06:38:40,95
2024-10-31 06:58:40,94.4
2024-10-31 07:18:40,93.9
2024-10-31 08:18:40,87.5
2024-10-31 08:38:40,86.1
2024-10-31 08:58:40,83.6
2024-10-31 09:18:40,83.1
2024-10-31 09:38:40,80.5
2024-10-31 09:58:40,75.8
2024-10-31 10:38:40,76
2024-10-31 10:58:40,74.4
2024-10-31 11:18:40,73.7
2024-10-31 11:38:43,74.2
2024-10-31 11:58:40,74.6
2024-10-31 12:18:40,78.7
2024-11-01 12:18:40,75.4
2024-11-01 13:38:40,78.6
2024-11-01 13:58:40,79.1
2024-11-01 14:18:40,82
2024-11-01 14:38:40,90
2024-11-01 14:58:41,90.9
2024-11-01 15:18:42,91.4
2024-11-01 15:58:42,93.6
2024-11-01 16:18:42,92.1
2024-11-01 16:38:42,91.6
2024-11-01 16:58:42,91.1
2024-11-01 17:18:41,90.9
2024-11-01 17:38:42,92.2
2024-11-01 17:58:42,93.4
2024-11-01 18:18:42,93.5
2024-11-01 18:38:42,93.9
2024-11-01 18:58:42,94.5
2024-11-01 19:18:42,94.9
2024-11-01 19:38:42,94.6
2024-11-01 19:58:42,94.8
2024-11-01 20:18:42,95
2024-11-01 20:38:42,95.2
2024-11-01 20:58:41,95
2024-11-01 21:18:42,95.3
2024-11-01 21:38:41,95.3
2024-11-01 21:58:42,95.5
2024-11-01 22:18:42,95.7
2024-11-01 22:38:42,96
2024-11-01 22:58:41,95.7
2024-11-01 23:18:42,95.5
2024-11-01 23:38:42,95.1
2024-11-01 23:58:41,96.3
2024-11-02 00:18:41,96.6
2024-11-02 00:38:42,96.6
2024-11-02 00:58:42,96.3
2024-11-02 01:18:41,96.5
2024-11-02 01:38:41,96.3
2024-11-02 01:58:41,96.2
2024-11-02 02:18:42,96.9
2024-11-02 02:38:42,97
2024-11-02 02:58:42,96.8
2024-11-02 03:18:42,96.4
2024-11-02 03:38:42,96.6
2024-11-02 03:58:42,96
2024-11-02 04:18:42,96.7
2024-11-02 04:38:42,96.4
2024-11-02 04:58:41,96
2024-11-02 05:38:42,96.1
2024-11-02 05:58:41,95.9
2024-11-02 06:18:41,96
2024-11-02 06:38:42,96.4
2024-11-02 06:58:42,96.1
2024-11-02 07:18:42,96.9
2024-11-02 07:58:41,93.8
2024-11-02 08:18:42,91.9
2024-11-02 08:38:42,88.9
2024-11-02 08:58:42,90.9
2024-11-02 09:18:41,88.9
2024-11-02 09:38:41,85.3
2024-11-02 09:58:42,83.4
2024-11-02 10:18:41,83.3
2024-11-02 10:38:41,82.7
2024-11-02 10:58:41,80.2
2024-11-02 11:18:42,79
2024-11-02 11:38:41,82.2
2024-11-02 11:58:41,84.6
2024-11-02 12:18:41,88.1
2024-11-02 13:18:41,92.9
2024-11-02 13:58:41,93.9
2024-11-02 14:18:41,94.9
2024-11-02 14:38:41,94.7
2024-11-02 14:58:41,96.4
2024-11-02 15:38:41,96.8
2024-11-02 15:58:41,97.4
2024-11-02 16:18:41,97.4
2024-11-02 16:38:41,96.7
2024-11-02 16:58:41,96.5
2024-11-02 17:18:41,96.8
2024-11-02 17:38:41,96.8
2024-11-02 17:58:41,96.1
2024-11-02 18:18:41,96.2
2024-11-02 18:38:41,96.4
2024-11-02 18:58:41,96.9
2024-11-02 19:18:41,96.4
2024-11-02 19:38:41,96.6
2024-11-02 19:58:41,97.3
2024-11-02 20:18:41,97.1
2024-11-02 21:18:41,96.3
2024-11-02 21:58:41,96.6
2024-11-02 22:18:41,96.7
2024-11-02 22:38:41,96.3
2024-11-02 22:58:41,96.4
2024-11-02 23:18:41,96.7
2024-11-02 23:38:41,96.7
2024-11-02 23:58:41,96.5
2024-11-03 00:18:41,96.6
2024-11-03 00:38:42,97
2024-11-03 00:58:42,96
2024-11-03 01:18:41,96.4
2024-11-03 01:38:41,96.8
2024-11-03 02:18:41,96.4
2024-11-03 02:38:41,96.4
2024-11-03 02:58:41,95.9
2024-11-03 03:38:41,96.2
2024-11-03 03:58:41,96.2
2024-11-03 04:18:41,96.8
2024-11-03 04:38:41,96.9
2024-11-03 04:58:41,96.9
2024-11-03 05:18:41,96.2
2024-11-03 05:38:41,96.3
2024-11-03 05:58:41,97.2
2024-11-03 06:18:41,97.1
2024-11-03 06:38:41,96.9
2024-11-03 06:58:41,96.4
2024-11-03 07:18:41,97.3
2024-11-03 07:38:41,97.1
2024-11-03 07:58:41,97.4
2024-11-03 08:18:42,92.7
2024-11-03 08:38:42,89.3
2024-11-03 08:58:41,87
2024-11-03 09:18:41,84.9
2024-11-03 09:38:41,83.7
2024-11-03 09:58:41,85.3
2024-11-03 10:18:41,82.8
2024-11-03 10:38:41,83.4
2024-11-03 10:58:41,82.4
2024-11-03 11:18:41,82.7
2024-11-03 11:38:41,83
2024-11-03 11:58:41,85
2024-11-03 12:18:41,82.4
2024-11-03 12:38:41,78.7
2024-11-03 13:38:41,91.7
2024-11-03 13:58:41,92.9
2024-11-03 14:18:41,93.1
2024-11-03 14:38:41,93.2
2024-11-03 14:58:41,92.1
2024-11-03 15:58:41,94.9
2024-11-03 16:18:41,95.4
2024-11-03 16:38:42,94.7
2024-11-03 16:58:41,94.6
2024-11-03 17:18:41,93.9
2024-11-03 17:58:41,95.1
2024-11-03 18:18:41,95.6
2024-11-03 18:38:41,95.8
2024-11-03 18:58:41,96.8
2024-11-03 19:38:41,96.6
2024-11-03 19:58:41,96.8
2024-11-03 20:18:41,97.1
2024-11-03 21:18:41,97.1
2024-11-03 21:38:41,97.4
2024-11-03 21:58:41,97.8
2024-11-03 22:18:41,97.7
2024-11-03 22:38:41,98.2
2024-11-03 22:58:41,98
2024-11-03 23:18:41,98
2024-11-03 23:38:41,97.8
2024-11-03 23:58:41,98
2024-11-04 00:18:41,98
2024-11-04 00:38:41,97.9
2024-11-04 00:58:42,97.7
2024-11-04 01:18:41,97.3
2024-11-04 01:38:41,97.1
2024-11-04 01:58:41,97.1
2024-11-04 02:18:41,96.9
2024-11-04 02:38:41,97.1
2024-11-04 02:58:41,97.1
2024-11-04 03:18:41,97
2024-11-04 03:38:41,97.2
2024-11-04 04:18:41,97.5
2024-11-04 04:38:41,97.1
2024-11-04 04:58:41,96.7
2024-11-04 05:18:41,97.2
2024-11-04 05:38:41,97
2024-11-04 05:58:41,96.7
2024-11-04 06:18:41,96.6
2024-11-04 06:38:41,96.5
2024-11-04 07:18:41,97
2024-11-04 07:38:41,96.2
2024-11-04 07:58:41,94.6
2024-11-04 08:18:41,91
2024-11-04 08:38:41,88.6
2024-11-04 08:58:41,85.9
2024-11-04 09:18:41,86.4
2024-11-04 09:38:41,82.8
2024-11-04 09:58:41,81.5
2024-11-04 10:18:41,83
2024-11-04 10:38:41,84.3
2024-11-04 10:58:41,83.1
2024-11-04 11:18:41,82
2024-11-04 11:38:41,80.7
2024-11-04 11:58:41,77.9
2024-11-04 12:18:41,82.9
2024-11-04 12:38:41,92.5
2024-11-04 13:18:41,93.7
2024-11-04 13:38:41,93.5
2024-11-04 13:58:41,92.8
2024-11-04 14:18:41,92.4
2024-11-04 14:38:41,90.8
2024-11-04 15:38:41,92.2
2024-11-04 15:58:41,92.5
2024-11-04 16:38:41,94
2024-11-04 16:58:41,94
2024-11-04 17:18:41,95.5
2024-11-04 17:38:41,96
2024-11-04 17:58:41,96
2024-11-04 18:18:41,96.4
2024-11-04 18:38:41,96.5
2024-11-04 18:58:41,96.7
2024-11-04 19:18:41,97
2024-11-04 19:38:41,97.1
2024-11-04 19:58:41,97.4
2024-11-04 20:18:41,97.3
2024-11-04 20:38:41,97.3
2024-11-04 20:58:41,97.5
2024-11-04 21:18:41,97.4
2024-11-04 21:38:41,97.3
2024-11-04 21:58:41,97.7
2024-11-04 22:18:41,97.2
2024-11-04 22:38:41,97.2
2024-11-04 22:58:41,96.9
2024-11-04 23:38:41,97.4
2024-11-04 23:58:41,97.1
2024-11-05 00:18:41,96.8
2024-11-05 00:38:41,97.2
2024-11-05 00:58:41,96.9
2024-11-05 01:18:41,96.9
2024-11-05 01:58:41,96.7
2024-11-05 02:18:45,96.2
2024-11-05 02:38:41,96.6
2024-11-05 02:58:41,96.4
2024-11-05 03:18:41,96.8
2024-11-05 03:38:41,96.6
2024-11-05 03:58:41,96.7
2024-11-05 04:18:41,96.4
2024-11-05 04:38:41,96.5
2024-11-05 04:58:41,96.9
2024-11-05 05:18:41,96.7
2024-11-05 05:38:41,96.1
2024-11-05 05:58:41,96.5
2024-11-05 06:18:41,96.4
2024-11-05 06:38:41,96.6
2024-11-05 06:58:41,96.9
2024-11-05 07:18:41,96.7
2024-11-05 07:38:41,97.5
2024-11-05 07:58:41,97.3
2024-11-05 08:18:41,95.2
2024-11-05 08:58:41,85.5
2024-11-05 09:38:41,83.7
2024-11-05 09:58:41,82.7
2024-11-05 10:18:41,78.8
2024-11-05 10:38:41,77.6
2024-11-05 10:58:41,76.7
2024-11-05 11:38:41,73
2024-11-05 12:18:41,74.6
2024-11-05 12:38:41,79.4
2024-11-05 12:58:41,77.3
2024-11-05 13:38:41,88.2
2024-11-05 13:58:41,83.6
2024-11-05 14:18:41,80.6
2024-11-05 14:38:41,79.6
2024-11-05 15:18:41,77.8
2024-11-05 15:38:41,78.7
2024-11-05 16:18:41,88
2024-11-05 16:38:41,85
2024-11-05 16:58:41,91.2
2024-11-05 17:18:41,92.1
2024-11-05 17:38:41,92.8
2024-11-05 18:18:41,92.5
2024-11-05 18:38:41,91.9
2024-11-05 18:58:41,92.4
2024-11-05 19:18:41,93.1
2024-11-05 19:38:45,92.3
2024-11-05 19:58:41,92.8
2024-11-05 20:38:41,94.3
2024-11-05 20:58:41,94
2024-11-05 21:18:41,93.7
2024-11-05 21:38:41,93.2
2024-11-05 21:58:41,94.1
2024-11-05 22:18:41,94.7
2024-11-05 22:58:41,94.5
2024-11-05 23:18:41,94.8
2024-11-05 23:38:41,94.5
2024-11-06 00:18:41,94.9
2024-11-06 00:58:41,95
2024-11-06 01:18:41,95.8
2024-11-06 01:58:41,94.2
2024-11-06 02:18:41,95
2024-11-06 02:38:41,94.8
2024-11-06 02:58:41,95.1
2024-11-06 03:38:41,96.4
2024-11-06 04:18:41,96.5
2024-11-06 04:38:41,96.2
2024-11-06 04:58:45,96.9
2024-11-06 05:18:41,97.5
2024-11-06 05:38:41,97.3
2024-11-06 05:58:41,96.6
2024-11-06 06:18:41,96.2
2024-11-06 06:38:41,96.6
2024-11-06 06:58:41,96.2
2024-11-06 07:18:41,97.1
2024-11-06 07:38:41,97.5
2024-11-06 07:58:41,96.6
2024-11-06 08:38:41,87.8
2024-11-06 09:18:41,84.3
2024-11-06 09:38:41,83.2
2024-11-06 09:58:41,79.3
2024-11-06 10:18:41,78.3
2024-11-06 10:58:41,77.2
2024-11-06 11:18:41,78.9
2024-11-06 11:38:41,75.9
2024-11-06 11:58:41,73.2
2024-11-06 12:18:41,72.3
2024-11-06 12:38:41,74.9
2024-11-06 13:38:41,75.5
2024-11-06 13:58:41,77.8
2024-11-06 13:58:45,77.8
2024-11-06 14:18:41,78.7
2024-11-06 14:18:45,78.7
2024-11-06 14:38:41,78.1
2024-11-06 14:38:45,78.1
2024-11-06 15:18:41,80.4
2024-11-06 15:18:45,80.4
2024-11-06 15:38:41,80.9
2024-11-06 15:38:45,80.9
2024-11-06 15:58:45,80.5
2024-11-06 16:18:41,84.2
2024-11-06 16:38:45,84.5
2024-11-06 16:58:41,88.2
2024-11-06 16:58:45,88.2
2024-11-06 17:18:41,88.3
2024-11-06 17:18:45,88.3
2024-11-06 17:38:41,96.5
2024-11-06 17:38:45,96.5
2024-11-06 17:58:41,94.9
2024-11-06 17:58:45,94.9
2024-11-06 18:18:45,95.3
2024-11-06 18:38:41,95.2
2024-11-06 18:38:45,95.2
2024-11-06 18:58:41,95.6
2024-11-06 18:58:45,95.6
2024-11-06 19:18:41,95.7
2024-11-06 19:18:45,95.7
2024-11-06 19:38:41,95.8
2024-11-06 19:38:45,95.8
2024-11-06 19:58:41,95.7
2024-11-06 19:58:45,95.7
2024-11-06 20:18:41,95.9
2024-11-06 20:18:45,95.9
2024-11-06 20:38:41,96.1
2024-11-06 20:58:45,96.3
2024-11-06 21:18:41,96.6
2024-11-06 21:18:45,96.6
2024-11-06 21:38:41,96.5
2024-11-06 21:38:45,96.5
2024-11-06 21:58:41,96.6
2024-11-06 21:58:45,96.6
2024-11-06 22:18:45,96.4
2024-11-06 22:38:41,96.6
2024-11-06 22:38:45,96.6
2024-11-06 22:58:45,96.6
2024-11-06 23:18:41,97.2
2024-11-06 23:38:41,96.7
2024-11-06 23:38:45,96.7
2024-11-06 23:58:41,97.2
2024-11-06 23:58:45,97.2
2024-11-07 00:18:41,97.3
2024-11-07 00:38:41,97.6
2024-11-07 00:38:45,97.6
2024-11-07 00:58:41,97.6
2024-11-07 00:58:45,97.6
2024-11-07 01:18:41,97.6
2024-11-07 01:38:41,97.8
2024-11-07 01:38:45,97.8
2024-11-07 01:58:41,98.3
2024-11-07 01:58:45,98.3
2024-11-07 02:18:41,98
2024-11-07 02:18:45,98
2024-11-07 02:38:41,97.9
2024-11-07 02:58:41,97.6
2024-11-07 02:58:45,97.6
2024-11-07 03:18:41,98.1
2024-11-07 03:18:45,98.1
2024-11-07 03:38:41,98
2024-11-07 03:38:45,98
2024-11-07 03:58:41,97.6
2024-11-07 03:58:45,97.6
2024-11-07 04:18:41,97.5
2024-11-07 04:18:45,97.5
2024-11-07 04:38:41,97.8
2024-11-07 04:38:45,97.8
2024-11-07 04:58:41,97.1
2024-11-07 04:58:45,97.1
2024-11-07 05:18:41,97.6
2024-11-07 05:18:45,97.6
2024-11-07 05:38:41,97.8
2024-11-07 05:58:41,97.4
2024-11-07 05:58:45,97.4
2024-11-07 06:18:41,96.9
2024-11-07 06:18:45,96.9
2024-11-07 06:38:41,97.5
2024-11-07 06:38:45,97.5
2024-11-07 06:58:41,97.6
2024-11-07 06:58:45,97.6
2024-11-07 07:18:41,97.6
2024-11-07 07:18:45,97.6
2024-11-07 07:38:41,97.9
2024-11-07 07:38:45,97.9
2024-11-07 07:58:41,96.4
2024-11-07 07:58:45,96.4
2024-11-07 08:18:41,95.2
2024-11-07 08:18:45,95.2
2024-11-07 08:38:41,91.7
2024-11-07 08:38:45,91.7
2024-11-07 08:58:41,87.4
2024-11-07 08:58:45,87.4
2024-11-07 09:18:41,86.3
2024-11-07 09:38:41,83.1
2024-11-07 09:38:45,83.1
2024-11-07 09:58:41,83.5
2024-11-07 09:58:45,83.5
2024-11-07 10:18:41,81.4
2024-11-07 10:18:45,81.4
2024-11-07 10:38:41,80.4
2024-11-07 10:38:45,80.4
2024-11-07 10:58:41,79.3
2024-11-07 10:58:45,79.3
2024-11-07 11:18:41,77.6
2024-11-07 11:18:45,77.6
2024-11-07 11:38:41,75.3
2024-11-07 11:38:45,75.3
2024-11-07 11:58:41,77.2
2024-11-07 11:58:45,77.2
2024-11-07 12:18:41,72
2024-11-07 12:18:45,72
2024-11-07 12:38:41,73.1
2024-11-07 12:38:45,73.1
2024-11-07 12:58:41,79.2
2024-11-07 12:58:45,79.2
2024-11-07 13:18:41,80.2
2024-11-07 13:18:45,80.2
2024-11-07 13:38:41,78.6
2024-11-07 13:38:45,78.6
2024-11-12 16:38:41,78.1
2024-11-12 16:58:41,79.2
2024-11-12 17:18:41,79.3
2024-11-12 17:38:41,80
2024-11-12 17:58:40,83.4
2024-11-12 18:18:40,85.2
2024-11-12 18:38:41,89.3
2024-11-12 18:58:41,90.7
2024-11-12 19:18:41,91.3
2024-11-12 19:38:41,91.9
2024-11-12 19:58:40,92.2
2024-11-12 20:18:41,93.3
2024-11-12 20:38:40,92.4
2024-11-12 20:58:40,92.6
2024-11-12 21:18:41,92.2
2024-11-12 21:38:41,91.8
2024-11-12 21:58:41,92.6
2024-11-12 22:18:41,92.4
2024-11-12 22:38:41,92.9
2024-11-12 22:58:41,93.2
2024-11-12 23:18:41,92.9
2024-11-12 23:38:41,94.1
2024-11-12 23:58:41,93.7
2024-11-13 00:18:41,94.3
2024-11-13 00:38:41,94.2
2024-11-13 00:58:40,94
2024-11-13 01:18:41,93.9
2024-11-13 01:38:41,94.2
2024-11-13 01:58:41,94.2
2024-11-13 02:18:41,94.3
2024-11-13 02:38:41,94.3
2024-11-13 02:58:41,94.4
2024-11-13 03:18:41,94.1
2024-11-13 03:38:41,94.1
2024-11-13 03:58:41,93.8
2024-11-13 04:18:41,93.8
2024-11-13 04:38:41,94.2
2024-11-13 04:58:41,94.3
2024-11-13 05:18:41,94
2024-11-13 05:38:41,94.4
2024-11-13 05:58:41,94.6
2024-11-13 06:18:41,94.5
2024-11-13 06:38:41,93.8
2024-11-13 06:58:41,93.7
2024-11-13 07:18:41,93.9
2024-11-13 07:38:41,94.2
2024-11-13 08:18:41,89.3
2024-11-13 09:18:41,82.1
2024-11-13 09:58:41,75
2024-11-13 10:18:41,74.9
2024-11-13 10:38:41,73.2
2024-11-13 10:58:41,69.1
2024-11-13 11:38:41,66.4
2024-11-13 11:58:41,63.6
2024-11-13 12:18:41,61.8
2024-11-13 12:38:40,65.8
2024-11-13 13:18:41,69.8
2024-11-13 13:38:41,73.1
2024-11-13 13:58:41,73
2024-11-13 14:18:41,72
2024-11-13 14:58:41,73.4
2024-11-13 15:18:41,73.4
2024-11-13 15:38:41,74.4
2024-11-13 15:58:41,75.9
2024-11-13 16:18:41,74
2024-11-13 16:58:41,77.2
2024-11-13 17:38:41,79.8
2024-11-13 17:58:41,81.2
2024-11-13 18:18:41,83.5
2024-11-13 18:38:41,84.1
2024-11-13 18:58:41,86.2
2024-11-13 19:18:41,87.6
2024-11-13 19:38:41,89.8
2024-11-13 19:58:41,93.1
2024-11-13 20:58:41,95
2024-11-13 21:18:41,94.4
2024-11-13 21:38:41,95
2024-11-13 22:18:41,96.1
2024-11-13 22:38:41,95.8
2024-11-13 22:58:40,95.4
2024-11-13 23:18:41,95.9
2024-11-13 23:38:41,95.7
2024-11-13 23:58:40,95.7
2024-11-14 00:18:41,95.9
2024-11-14 00:38:41,95.9
2024-11-14 00:58:41,96.1
2024-11-14 01:18:41,96.2
2024-11-14 01:38:41,95.7
2024-11-14 01:58:41,96.3
2024-11-14 02:18:41,96.2
2024-11-14 02:38:41,96.9
2024-11-14 02:58:45,96.8
2024-11-14 04:18:40,95.6
2024-11-14 04:38:41,95.3
2024-11-14 04:58:41,94.8
2024-11-14 05:18:41,94.7
2024-11-14 05:58:41,95.2
2024-11-14 06:18:41,95
2024-11-14 06:38:41,95.6
2024-11-14 06:58:41,94.9
2024-11-14 07:18:41,95.5
2024-11-14 07:38:41,95.9
2024-11-14 07:58:40,95.9
2024-11-14 08:18:41,95.2
2024-11-14 08:38:41,95
2024-11-14 08:58:41,94.2
2024-11-14 09:38:41,85.7
2024-11-14 09:58:41,85.3
2024-11-14 10:18:41,84.4
2024-11-14 10:38:41,82.5
2024-11-14 10:58:41,79.9
2024-11-14 11:18:41,80.7
2024-11-14 11:38:41,75.2
2024-11-14 11:58:44,79.5
2024-11-14 12:18:41,79.4
2024-11-14 12:38:41,81.9
2024-11-14 12:58:41,82.5
2024-11-14 13:38:41,75.1
2024-11-14 13:58:41,73
2024-11-14 14:18:41,74.2
2024-11-14 14:38:41,75
2024-11-14 14:58:41,80.5
2024-11-14 15:18:41,83.6
2024-11-14 15:38:41,89.6
2024-11-14 15:58:41,92.8
2024-11-16 10:18:41,97
2024-11-16 11:38:40,89.5
2024-11-16 11:58:41,86.6
2024-11-16 12:18:41,83.3
2024-11-16 12:38:41,81
2024-11-16 12:58:41,85.8
2024-11-16 13:38:41,87.6
2024-11-16 13:58:41,87.1
2024-11-16 14:18:41,91.7
2024-11-16 14:38:41,95.2
2024-11-16 14:58:41,95.8
2024-11-16 15:18:41,96
2024-11-16 15:38:41,96.3
2024-11-16 15:58:41,95.2
2024-11-16 16:18:40,92.8
2024-11-16 16:58:41,92.1
2024-11-16 17:18:40,92.1
2024-11-16 17:58:41,94.3
2024-11-16 18:18:41,95.5
2024-11-16 18:38:41,96.3
2024-11-16 18:58:41,97
2024-11-16 19:58:40,98.1
2024-11-16 20:38:41,98.2
2024-11-16 20:58:41,98.3
2024-11-16 21:38:41,98.3
2024-11-16 22:18:41,98.6
2024-11-16 22:39:57,98.2
2024-11-16 23:38:41,98.2
2024-11-16 23:58:41,98.3
2024-11-17 00:18:41,98.7
2024-11-17 00:38:41,98.6
2024-11-17 00:58:41,98.4
2024-11-17 01:18:41,98.8
2024-11-17 01:38:41,98.7
2024-11-17 01:58:41,98.9
2024-11-17 02:18:40,99.2
2024-11-17 02:38:41,99.4
2024-11-17 03:18:41,99.4
2024-11-17 03:38:41,99.4
2024-11-17 03:58:40,98.9
2024-11-17 04:18:41,98
2024-11-17 04:38:41,97.9
2024-11-17 04:58:41,97.9
2024-11-17 05:18:41,97.7
2024-11-17 05:38:41,97.5
2024-11-17 05:58:41,97.7
2024-11-17 06:18:41,98.2
2024-11-17 06:38:40,98.1
2024-11-17 06:58:41,98.4
2024-11-17 07:18:41,98.6
2024-11-17 07:38:41,98.6
2024-11-17 07:58:40,97.8
2024-11-17 08:18:41,96.4
2024-11-17 08:58:41,89.8
2024-11-17 09:18:41,86.2
2024-11-17 09:38:41,86.6
2024-11-17 09:58:41,82.9
2024-11-17 10:18:41,76.9
2024-11-17 10:38:41,76.8
2024-11-17 11:18:40,70.6
2024-11-17 11:38:41,66
2024-11-17 11:58:40,65.5
2024-11-17 12:38:41,71.9
2024-11-17 12:58:41,77.5
2024-11-17 13:18:41,75.8
2024-11-17 13:38:41,74.9
2024-11-17 13:58:41,75.9
2024-11-17 14:38:41,82.4
2024-11-17 15:18:41,88.3
2024-11-17 15:38:41,91.6
2024-11-17 15:58:41,91.5
2024-11-17 16:18:41,91.4
2024-11-17 16:38:41,90.7
2024-11-17 16:58:41,91.1
2024-11-17 17:18:41,91.1
2024-11-17 17:38:41,91.6
2024-11-17 17:58:41,91
2024-11-17 18:18:41,92.8
2024-11-17 18:38:41,94.1
2024-11-17 18:58:41,94.1
2024-11-17 19:38:41,95.2
2024-11-17 19:58:41,95.8
2024-11-17 20:18:40,95.6
2024-11-17 20:38:41,95.7
2024-11-17 20:58:40,96.2
2024-11-17 21:18:41,96.4
2024-11-17 21:38:41,96.1
2024-11-17 22:38:41,96.8
2024-11-17 23:18:41,97
2024-11-17 23:38:41,96.6
2024-11-17 23:58:41,96.7
2024-11-18 00:18:41,96.6
2024-11-18 00:38:40,96.7
2024-11-18 00:58:40,96.5
2024-11-18 01:18:40,96.4
2024-11-18 01:38:41,96.6
2024-11-18 01:58:41,96.6
2024-11-18 02:18:41,96.1
2024-11-18 02:38:41,96.3
2024-11-18 02:58:40,96
2024-11-18 03:18:40,96.1
2024-11-18 03:38:40,96.3
2024-11-18 03:58:41,95.4
2024-11-18 04:18:40,95.5
2024-11-18 04:38:41,95.6
2024-11-18 04:58:40,94.5
2024-11-18 05:18:40,94.3
2024-11-18 05:38:41,94.4
2024-11-18 05:58:40,94.4
2024-11-18 06:38:40,94.8
2024-11-18 06:58:40,95.1
2024-11-18 07:18:40,95.2
2024-11-18 07:38:40,94.9
2024-11-18 07:58:40,94.7
2024-11-18 08:18:40,92.7
2024-11-18 08:38:40,90.5
2024-11-18 08:58:40,89
2024-11-18 09:18:40,85.9
2024-11-18 09:38:40,71.4
2024-11-18 09:58:40,67.2
2024-11-18 10:18:40,68.1
2024-11-18 10:38:40,68
2024-11-18 11:18:40,68.7
2024-11-18 11:38:40,70.6
2024-11-18 11:58:41,67
2024-11-18 12:18:40,68.8
2024-11-18 12:38:40,69.5
2024-11-18 12:58:40,65.5
2024-11-18 13:18:41,64.2
2024-11-18 13:38:40,62.9
2024-11-18 13:58:40,65.1
2024-11-18 14:18:40,65.7
2024-11-18 14:38:40,66.7
2024-11-18 14:58:40,67.4
2024-11-18 15:18:41,69
2024-11-18 15:38:40,67.3
2024-11-18 15:58:40,73.8
2024-11-18 16:18:40,72.2
2024-11-18 16:38:40,71.5
2024-11-18 16:58:40,75.8
2024-11-18 17:18:40,74.9
2024-11-18 17:38:40,77.1
2024-11-18 17:58:41,79.8
2024-11-18 18:18:41,83.9
2024-11-18 18:38:40,84.2
2024-11-18 18:58:41,85.8
2024-11-18 19:58:40,88.1
2024-11-18 20:18:41,89.6
2024-11-18 20:38:41,91
2024-11-18 20:58:40,90.8
2024-11-18 21:38:40,91.2
2024-11-18 23:18:40,92.8
2024-11-18 23:38:40,93.5
2024-11-18 23:58:40,93.8
2024-11-19 00:18:40,94.6
2024-11-19 00:38:40,95
2024-11-19 00:58:40,95.1
2024-11-19 01:18:40,94.6
2024-11-19 01:38:40,94.7
2024-11-19 01:58:40,95.1
2024-11-19 02:18:40,93.9
2024-11-19 02:58:40,94
2024-11-19 03:18:41,94.4
2024-11-19 03:38:40,93.6
2024-11-19 03:58:40,93.9
2024-11-19 04:18:40,94
2024-11-19 04:38:40,93.8
2024-11-19 04:58:40,95
2024-11-19 05:18:41,94.6
2024-11-19 05:38:41,94.3
2024-11-19 05:58:40,94.1
2024-11-19 06:18:40,94.2
2024-11-19 06:38:40,94.4
2024-11-19 06:58:40,95.3
2024-11-19 07:18:40,94.6
2024-11-19 07:38:40,95.1
2024-11-19 07:58:40,93.2
2024-11-19 08:38:40,91
2024-11-19 08:58:40,91
2024-11-19 09:18:40,91.3
2024-11-19 09:38:40,90.2
2024-11-19 09:58:40,89.7
2024-11-19 10:18:40,82.9
2024-11-19 10:38:40,75.7
2024-11-19 10:58:40,80.6
2024-11-19 11:18:40,82.2
2024-11-19 11:38:40,80
